Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
I,0.435,0.34,0.12,WW2,MW1,0.081,0.125,Age2
I,0.445,0.355,0.095,WW2,MW1,0.0785,0.12,Age2
I,0.45,0.35,0.11,WW2,MW2,0.1045,0.14,Age2
I,0.455,0.435,0.11,WW2,MW1,0.09,0.1205,Age2
I,0.46,0.34,0.09,WW2,MW1,0.068,0.11,Age2
I,0.475,0.355,0.125,WW2,MW1,0.1105,0.142,Age2
I,0.475,0.36,0.135,WW2,MW1,0.0925,0.125,Age2
I,0.475,0.35,0.115,WW2,MW2,0.099,0.14,Age2
I,0.48,0.355,0.125,WW2,MW2,0.0835,0.15,Age2
F,0.495,0.37,0.12,WW2,MW2,0.11,0.1375,Age2
I,0.5,0.365,0.125,WW2,MW2,0.103,0.1645,Age2
M,0.505,0.39,0.115,WW2,MW2,0.119,0.1535,Age2
I,0.515,0.4,0.135,WW2,MW2,0.1215,0.1855,Age2
I,0.525,0.39,0.105,WW2,MW2,0.1075,0.16,Age2
I,0.53,0.405,0.13,WW2,MW2,0.1395,0.19,Age2
I,0.53,0.42,0.13,WW2,MW2,0.1245,0.198,Age2
M,0.535,0.415,0.135,WW3,MW2,0.169,0.2365,Age2
I,0.535,0.41,0.13,WW2,MW2,0.1225,0.1975,Age2
I,0.54,0.41,0.135,WW2,MW2,0.177,0.2,Age2
I,0.55,0.425,0.155,WW3,MW2,0.187,0.2425,Age2
F,0.565,0.45,0.175,WW3,MW3,0.2455,0.308,Age2
M,0.57,0.47,0.155,WW3,MW3,0.2315,0.277,Age2
I,0.57,0.42,0.13,WW3,MW2,0.1505,0.2365,Age2
F,0.57,0.42,0.16,WW3,MW2,0.1915,0.223,Age2
I,0.575,0.455,0.155,WW3,MW2,0.2095,0.285,Age2
I,0.575,0.44,0.125,WW3,MW2,0.1715,0.1965,Age2
F,0.575,0.475,0.16,WW3,MW2,0.221,0.271,Age2
M,0.575,0.45,0.155,WW3,MW2,0.211,0.2575,Age2
I,0.58,0.46,0.14,WW3,MW2,0.1845,0.27,Age2
I,0.58,0.46,0.14,WW3,MW2,0.165,0.238,Age2
I,0.58,0.47,0.15,WW3,MW2,0.1855,0.2445,Age2
M,0.58,0.47,0.165,WW3,MW3,0.166,0.279,Age2
F,0.585,0.465,0.165,WW3,MW2,0.2275,0.259,Age2
F,0.585,0.46,0.165,WW3,MW2,0.25,0.294,Age2
F,0.595,0.465,0.145,WW3,MW2,0.1795,0.2425,Age2
F,0.6,0.47,0.17,WW3,MW2,0.2245,0.3205,Age2
M,0.6,0.47,0.15,WW3,MW2,0.183,0.275,Age2
F,0.6,0.475,0.155,WW3,MW2,0.19,0.39,Age2
M,0.6,0.475,0.23,WW3,MW3,0.2235,0.36,Age2
F,0.6,0.475,0.17,WW3,MW2,0.2475,0.31,Age2
F,0.6,0.485,0.145,WW3,MW2,0.1585,0.239,Age2
F,0.62,0.48,0.165,WW3,MW2,0.221,0.31,Age2
M,0.625,0.48,0.16,WW3,MW3,0.2145,0.29,Age2
F,0.625,0.475,0.16,WW3,MW3,0.2875,0.319,Age2
F,0.625,0.5,0.175,WW3,MW3,0.302,0.374,Age2
M,0.625,0.49,0.165,WW3,MW3,0.2375,0.39,Age2
M,0.625,0.485,0.16,WW3,MW3,0.2235,0.302,Age2
I,0.63,0.465,0.15,WW3,MW2,0.24,0.325,Age2
M,0.635,0.495,0.17,WW3,MW3,0.3055,0.365,Age2
M,0.65,0.515,0.185,WW3,MW3,0.1805,0.369,Age2
M,0.65,0.515,0.18,WW4,MW3,0.3135,0.4115,Age2
F,0.65,0.52,0.195,WW4,MW3,0.3905,0.432,Age2
F,0.65,0.475,0.165,WW3,MW3,0.3485,0.3095,Age2
M,0.655,0.525,0.16,WW4,MW3,0.311,0.405,Age2
F,0.655,0.53,0.165,WW3,MW3,0.1255,0.4,Age2
F,0.66,0.5,0.155,WW3,MW3,0.288,0.335,Age2
M,0.66,0.515,0.2,WW4,MW3,0.422,0.401,Age2
M,0.675,0.515,0.145,WW3,MW3,0.299,0.325,Age2
M,0.685,0.53,0.17,WW4,MW3,0.383,0.465,Age2
M,0.715,0.52,0.18,WW4,MW3,0.3525,0.445,Age2
M,0.735,0.555,0.22,WW5,MW5,0.3645,0.6195,Age2
I,0.175,0.125,0.04,WW1,MW1,0.008,0.009,Age1
I,0.37,0.285,0.095,WW1,MW1,0.0515,0.0675,Age2
I,0.395,0.3,0.09,WW1,MW1,0.0625,0.077,Age2
I,0.42,0.325,0.11,WW2,MW1,0.0755,0.1025,Age2
I,0.455,0.37,0.11,WW2,MW2,0.1235,0.126,Age2
I,0.495,0.375,0.115,WW2,MW2,0.1145,0.1395,Age2
F,0.51,0.375,0.11,WW2,MW2,0.118,0.148,Age2
M,0.515,0.39,0.14,WW2,MW2,0.1325,0.119,Age2
M,0.545,0.43,0.155,WW3,MW2,0.144,0.228,Age2
F,0.555,0.405,0.12,WW3,MW2,0.196,0.2065,Age2
M,0.58,0.45,0.16,WW3,MW2,0.221,0.215,Age2
F,0.59,0.465,0.17,WW3,MW2,0.24,0.27,Age2
M,0.6,0.46,0.18,WW3,MW2,0.2575,0.365,Age2
F,0.61,0.49,0.17,WW3,MW3,0.25,0.3045,Age2
M,0.615,0.475,0.155,WW3,MW2,0.2585,0.31,Age2
M,0.615,0.475,0.19,WW3,MW3,0.305,0.3285,Age2
M,0.615,0.495,0.2,WW3,MW3,0.3115,0.371,Age3
M,0.62,0.46,0.16,WW3,MW2,0.2,0.228,Age2
M,0.63,0.515,0.17,WW3,MW3,0.2955,0.38,Age2
F,0.64,0.5,0.17,WW3,MW2,0.2645,0.32,Age2
F,0.64,0.5,0.17,WW3,MW3,0.3375,0.315,Age2
F,0.655,0.455,0.17,WW3,MW3,0.303,0.333,Age2
M,0.655,0.505,0.165,WW3,MW3,0.262,0.335,Age2
M,0.66,0.53,0.175,WW4,MW3,0.3505,0.405,Age2
F,0.665,0.5,0.175,WW3,MW3,0.345,0.37,Age2
F,0.67,0.525,0.195,WW3,MW3,0.368,0.3905,Age2
M,0.69,0.53,0.19,WW4,MW3,0.331,0.48,Age2
M,0.715,0.525,0.2,WW4,MW4,0.436,0.4305,Age2
F,0.735,0.565,0.225,WW4,MW4,0.5145,0.5675,Age3
I,0.27,0.205,0.05,WW1,MW1,0.0185,0.029,Age2
I,0.285,0.225,0.07,WW1,MW1,0.0185,0.035,Age2
I,0.295,0.22,0.085,WW1,MW1,0.027,0.0365,Age2
I,0.3,0.225,0.075,WW1,MW1,0.028,0.044,Age2
I,0.3,0.22,0.065,WW1,MW1,0.0155,0.035,Age2
I,0.36,0.265,0.085,WW1,MW1,0.0515,0.055,Age2
I,0.37,0.275,0.095,WW1,MW1,0.055,0.0825,Age2
I,0.39,0.29,0.09,WW1,MW1,0.0455,0.078,Age2
I,0.435,0.325,0.1,WW2,MW1,0.0835,0.105,Age2
I,0.44,0.34,0.105,WW2,MW1,0.081,0.125,Age2
I,0.44,0.32,0.095,WW2,MW1,0.059,0.1,Age2
I,0.445,0.345,0.12,WW2,MW1,0.0825,0.13,Age2
I,0.465,0.37,0.115,WW2,MW1,0.0935,0.1455,Age2
I,0.465,0.355,0.12,WW2,MW2,0.099,0.14,Age2
I,0.47,0.345,0.12,WW2,MW1,0.0615,0.125,Age2
I,0.475,0.365,0.105,WW2,MW1,0.099,0.127,Age2
I,0.475,0.335,0.1,WW2,MW1,0.086,0.135,Age2
I,0.475,0.35,0.125,WW2,MW1,0.079,0.1355,Age2
I,0.485,0.365,0.125,WW2,MW1,0.0965,0.151,Age2
I,0.49,0.39,0.12,WW2,MW1,0.103,0.1745,Age2
I,0.515,0.405,0.13,WW2,MW1,0.134,0.195,Age2
I,0.52,0.415,0.14,WW2,MW2,0.1405,0.171,Age2
I,0.525,0.405,0.125,WW2,MW2,0.1505,0.168,Age2
F,0.525,0.425,0.14,WW3,MW2,0.182,0.2225,Age2
I,0.53,0.425,0.13,WW3,MW2,0.2005,0.215,Age2
I,0.53,0.42,0.14,WW2,MW2,0.1855,0.208,Age2
M,0.53,0.41,0.125,WW3,MW2,0.173,0.215,Age2
I,0.53,0.395,0.125,WW2,MW2,0.108,0.195,Age2
M,0.535,0.405,0.14,WW3,MW2,0.156,0.19,Age2
I,0.535,0.45,0.155,WW3,MW2,0.148,0.2595,Age2
M,0.545,0.41,0.14,WW3,MW2,0.15,0.212,Age2
F,0.545,0.41,0.125,WW2,MW2,0.1315,0.205,Age2
I,0.55,0.415,0.15,WW3,MW2,0.176,0.236,Age2
I,0.55,0.45,0.14,WW3,MW2,0.1325,0.24,Age2
I,0.55,0.4,0.135,WW2,MW2,0.1495,0.221,Age2
I,0.555,0.43,0.15,WW3,MW2,0.1755,0.247,Age2
I,0.575,0.45,0.145,WW3,MW2,0.18,0.217,Age2
I,0.575,0.44,0.15,WW3,MW2,0.215,0.239,Age2
F,0.585,0.42,0.155,WW3,MW2,0.2225,0.32,Age2
F,0.585,0.465,0.145,WW3,MW2,0.2145,0.2845,Age2
I,0.585,0.46,0.14,WW3,MW2,0.153,0.265,Age2
M,0.59,0.465,0.135,WW3,MW2,0.199,0.28,Age2
I,0.595,0.47,0.135,WW3,MW2,0.184,0.287,Age2
F,0.595,0.44,0.135,WW3,MW2,0.1715,0.2575,Age2
F,0.595,0.46,0.155,WW3,MW2,0.24,0.3085,Age2
F,0.595,0.45,0.165,WW3,MW2,0.2525,0.279,Age2
M,0.6,0.47,0.16,WW3,MW2,0.2015,0.305,Age2
F,0.6,0.5,0.16,WW3,MW3,0.256,0.309,Age2
M,0.605,0.49,0.165,WW3,MW2,0.222,0.3555,Age2
F,0.605,0.49,0.15,WW3,MW2,0.2525,0.35,Age2
M,0.61,0.45,0.19,WW3,MW3,0.2495,0.2935,Age2
F,0.61,0.495,0.165,WW3,MW2,0.273,0.317,Age2
M,0.615,0.47,0.175,WW3,MW3,0.287,0.317,Age2
M,0.62,0.5,0.18,WW3,MW3,0.2795,0.332,Age2
M,0.62,0.525,0.155,WW3,MW2,0.1965,0.35,Age2
I,0.62,0.47,0.155,WW3,MW2,0.171,0.284,Age2
M,0.62,0.48,0.165,WW3,MW2,0.2575,0.305,Age2
F,0.625,0.485,0.135,WW3,MW3,0.2675,0.3605,Age3
I,0.625,0.485,0.16,WW3,MW3,0.257,0.3315,Age2
I,0.63,0.49,0.17,WW3,MW3,0.212,0.31,Age2
F,0.63,0.505,0.195,WW3,MW3,0.3305,0.375,Age2
M,0.64,0.5,0.175,WW3,MW3,0.2925,0.405,Age3
M,0.645,0.51,0.19,WW4,MW3,0.296,0.425,Age2
M,0.65,0.52,0.17,WW3,MW3,0.2885,0.36,Age2
M,0.65,0.495,0.17,WW3,MW3,0.2305,0.399,Age2
M,0.65,0.495,0.16,WW3,MW3,0.2695,0.32,Age2
F,0.65,0.52,0.195,WW3,MW3,0.246,0.3825,Age2
M,0.65,0.525,0.205,WW3,MW3,0.306,0.4355,Age3
M,0.65,0.51,0.175,WW3,MW2,0.2025,0.385,Age2
F,0.65,0.51,0.175,WW3,MW3,0.3155,0.3885,Age2
M,0.65,0.525,0.19,WW3,MW3,0.296,0.4,Age2
F,0.66,0.53,0.17,WW3,MW3,0.309,0.398,Age2
M,0.66,0.51,0.18,WW3,MW2,0.2335,0.339,Age2
F,0.665,0.54,0.195,WW4,MW4,0.3615,0.47,Age2
F,0.67,0.51,0.155,WW3,MW3,0.3045,0.358,Age2
M,0.67,0.54,0.195,WW3,MW3,0.2735,0.3315,Age2
F,0.67,0.54,0.2,WW4,MW3,0.328,0.4165,Age2
F,0.675,0.535,0.185,WW4,MW3,0.402,0.4,Age2
M,0.675,0.51,0.17,WW4,MW4,0.318,0.341,Age2
F,0.675,0.53,0.195,WW4,MW3,0.375,0.425,Age2
M,0.685,0.55,0.19,WW4,MW4,0.41,0.4895,Age2
M,0.685,0.535,0.175,WW3,MW3,0.247,0.46,Age2
M,0.705,0.55,0.21,WW3,MW3,0.3255,0.462,Age2
F,0.705,0.53,0.17,WW4,MW3,0.394,0.44,Age2
M,0.71,0.555,0.175,WW5,MW5,0.3725,0.434,Age2
F,0.725,0.56,0.185,WW4,MW4,0.367,0.435,Age2
M,0.78,0.6,0.21,WW6,MW5,0.5745,0.6745,Age2
I,0.235,0.13,0.075,WW1,MW1,0.037,0.0465,Age2
I,0.35,0.25,0.1,WW2,MW1,0.063,0.1255,Age2
I,0.36,0.25,0.115,WW2,MW1,0.1055,0.128,Age2
I,0.38,0.28,0.095,WW1,MW1,0.0435,0.067,Age2
F,0.38,0.32,0.115,WW2,MW2,0.1325,0.164,Age2
M,0.43,0.31,0.13,WW2,MW2,0.163,0.184,Age2
I,0.465,0.36,0.105,WW2,MW1,0.159,0.1035,Age2
I,0.47,0.355,0.12,WW2,MW1,0.1125,0.1325,Age2
F,0.485,0.365,0.15,WW3,MW2,0.199,0.273,Age2
M,0.495,0.375,0.155,WW3,MW2,0.2285,0.2475,Age2
I,0.5,0.395,0.145,WW3,MW2,0.1815,0.2455,Age2
M,0.505,0.4,0.15,WW3,MW2,0.157,0.185,Age2
I,0.51,0.375,0.15,WW3,MW2,0.156,0.255,Age2
M,0.51,0.38,0.135,WW2,MW2,0.142,0.17,Age2
M,0.515,0.37,0.115,WW2,MW2,0.155,0.146,Age2
F,0.55,0.415,0.18,WW3,MW2,0.301,0.311,Age2
F,0.575,0.42,0.19,WW4,MW4,0.377,0.4095,Age2
M,0.605,0.455,0.16,WW3,MW3,0.273,0.271,Age2
M,0.615,0.505,0.165,WW3,MW2,0.2955,0.345,Age2
M,0.615,0.475,0.15,WW3,MW2,0.2325,0.283,Age2
M,0.625,0.48,0.18,WW3,MW3,0.2975,0.3375,Age2
M,0.625,0.47,0.15,WW3,MW3,0.2315,0.287,Age2
F,0.635,0.505,0.17,WW3,MW3,0.322,0.355,Age2
F,0.65,0.525,0.165,WW3,MW3,0.2485,0.3005,Age2
F,0.65,0.5,0.17,WW3,MW3,0.318,0.3235,Age2
F,0.67,0.525,0.195,WW3,MW3,0.2955,0.407,Age2
F,0.695,0.525,0.205,WW4,MW4,0.4025,0.4525,Age3
F,0.705,0.555,0.195,WW4,MW3,0.4215,0.516,Age2
I,0.275,0.205,0.065,WW1,MW1,0.021,0.034,Age2
I,0.285,0.205,0.07,WW1,MW1,0.0285,0.034,Age2
I,0.36,0.265,0.085,WW1,MW1,0.037,0.0615,Age2
I,0.385,0.29,0.1,WW1,MW1,0.061,0.086,Age2
I,0.4,0.315,0.1,WW2,MW1,0.0735,0.091,Age2
I,0.43,0.33,0.095,WW2,MW1,0.065,0.123,Age2
I,0.435,0.375,0.11,WW2,MW1,0.076,0.145,Age2
I,0.45,0.335,0.115,WW2,MW1,0.071,0.11,Age2
I,0.475,0.355,0.135,WW2,MW1,0.09,0.1435,Age2
I,0.475,0.36,0.11,WW2,MW1,0.099,0.13,Age2
I,0.485,0.37,0.14,WW2,MW2,0.088,0.1465,Age2
I,0.51,0.395,0.105,WW2,MW2,0.127,0.165,Age2
I,0.515,0.39,0.12,WW2,MW2,0.135,0.179,Age2
I,0.52,0.41,0.14,WW2,MW2,0.129,0.1945,Age2
I,0.525,0.4,0.14,WW2,MW2,0.108,0.21,Age2
M,0.53,0.425,0.155,WW3,MW2,0.171,0.2595,Age2
M,0.53,0.425,0.13,WW2,MW2,0.1395,0.22,Age2
M,0.53,0.42,0.135,WW2,MW2,0.156,0.1825,Age2
I,0.53,0.395,0.115,WW2,MW1,0.101,0.148,Age2
I,0.53,0.41,0.15,WW2,MW2,0.1525,0.1895,Age2
I,0.535,0.4,0.145,WW2,MW2,0.1365,0.22,Age2
I,0.535,0.45,0.135,WW3,MW2,0.1845,0.265,Age2
F,0.555,0.44,0.14,WW3,MW2,0.1715,0.2735,Age2
M,0.555,0.46,0.16,WW3,MW2,0.1935,0.275,Age2
M,0.56,0.465,0.145,WW3,MW2,0.22,0.2695,Age2
F,0.56,0.43,0.145,WW3,MW2,0.2325,0.245,Age2
I,0.565,0.43,0.125,WW2,MW2,0.139,0.21,Age2
I,0.575,0.45,0.145,WW3,MW2,0.1505,0.26,Age2
M,0.575,0.465,0.12,WW3,MW3,0.2185,0.235,Age2
F,0.575,0.46,0.15,WW3,MW2,0.207,0.2985,Age2
I,0.58,0.42,0.14,WW2,MW2,0.102,0.2255,Age2
M,0.58,0.45,0.155,WW3,MW2,0.1975,0.2445,Age2
F,0.585,0.42,0.155,WW3,MW2,0.2155,0.2875,Age3
M,0.585,0.47,0.145,WW3,MW2,0.2365,0.265,Age2
I,0.59,0.45,0.125,WW3,MW2,0.1515,0.245,Age2
M,0.595,0.48,0.185,WW3,MW3,0.2975,0.314,Age2
M,0.615,0.48,0.185,WW3,MW2,0.315,0.33,Age2
M,0.615,0.455,0.13,WW3,MW2,0.182,0.2655,Age2
F,0.62,0.5,0.175,WW3,MW2,0.24,0.343,Age2
I,0.62,0.48,0.18,WW3,MW3,0.2655,0.306,Age2
M,0.62,0.48,0.155,WW3,MW3,0.374,0.3175,Age2
M,0.625,0.495,0.155,WW3,MW3,0.278,0.345,Age2
M,0.625,0.5,0.185,WW3,MW3,0.248,0.335,Age2
M,0.63,0.49,0.16,WW3,MW2,0.224,0.354,Age2
F,0.63,0.475,0.15,WW3,MW2,0.2975,0.315,Age2
F,0.645,0.51,0.155,WW3,MW2,0.24,0.342,Age2
F,0.65,0.505,0.175,WW3,MW3,0.262,0.39,Age2
F,0.65,0.495,0.175,WW3,MW3,0.258,0.37,Age2
F,0.655,0.52,0.175,WW4,MW3,0.27,0.45,Age3
F,0.665,0.525,0.18,WW4,MW3,0.229,0.456,Age3
M,0.67,0.52,0.175,WW4,MW3,0.379,0.374,Age2
M,0.675,0.54,0.175,WW4,MW3,0.278,0.512,Age2
F,0.675,0.54,0.21,WW4,MW3,0.318,0.45,Age2
M,0.695,0.58,0.2,WW4,MW3,0.478,0.5295,Age3
F,0.695,0.535,0.175,WW3,MW3,0.2815,0.465,Age2
F,0.705,0.56,0.17,WW4,MW3,0.318,0.44,Age2
M,0.74,0.58,0.205,WW5,MW4,0.4695,0.488,Age2
I,0.205,0.155,0.045,WW1,MW1,0.011,0.014,Age1
I,0.305,0.23,0.075,WW1,MW1,0.0305,0.05,Age2
I,0.32,0.23,0.06,WW1,MW1,0.0275,0.0355,Age2
I,0.355,0.27,0.1,WW1,MW1,0.042,0.064,Age2
M,0.425,0.305,0.11,WW2,MW1,0.0875,0.0975,Age2
I,0.425,0.31,0.095,WW2,MW1,0.071,0.1,Age2
F,0.45,0.365,0.115,WW2,MW2,0.121,0.1325,Age2
M,0.515,0.385,0.13,WW2,MW2,0.1285,0.175,Age2
F,0.52,0.375,0.135,WW2,MW1,0.117,0.17,Age2
I,0.525,0.4,0.125,WW2,MW2,0.119,0.175,Age2
M,0.555,0.445,0.13,WW3,MW2,0.155,0.24,Age2
F,0.61,0.49,0.17,WW3,MW2,0.2825,0.344,Age2
I,0.35,0.26,0.095,WW1,MW1,0.043,0.07,Age2
I,0.38,0.275,0.095,WW1,MW1,0.0485,0.21,Age2
I,0.46,0.34,0.1,WW2,MW1,0.0875,0.0965,Age2
M,0.465,0.355,0.12,WW2,MW2,0.097,0.1395,Age2
M,0.475,0.385,0.12,WW2,MW2,0.0905,0.153,Age2
M,0.565,0.445,0.14,WW3,MW2,0.1605,0.2245,Age2
M,0.57,0.45,0.14,WW3,MW2,0.1605,0.2515,Age2
M,0.57,0.44,0.145,WW3,MW2,0.1955,0.2735,Age2
M,0.595,0.46,0.155,WW3,MW2,0.207,0.3305,Age2
F,0.605,0.48,0.175,WW3,MW2,0.2305,0.356,Age2
F,0.615,0.455,0.135,WW3,MW2,0.263,0.274,Age2
M,0.62,0.46,0.17,WW3,MW3,0.2635,0.296,Age2
M,0.625,0.47,0.17,WW3,MW2,0.2565,0.3945,Age2
F,0.68,0.52,0.185,WW4,MW3,0.395,0.4575,Age2
M,0.68,0.54,0.195,WW4,MW3,0.3235,0.4285,Age2
M,0.68,0.52,0.175,WW4,MW3,0.351,0.374,Age2
F,0.71,0.555,0.17,WW4,MW3,0.38,0.431,Age2
M,0.5,0.385,0.12,WW2,MW2,0.125,0.235,Age3
F,0.545,0.42,0.175,WW3,MW2,0.1775,0.275,Age2
F,0.46,0.365,0.115,WW2,MW1,0.083,0.17,Age3
M,0.535,0.41,0.15,WW3,MW2,0.187,0.24,Age2
M,0.335,0.26,0.075,WW1,MW1,0.04,0.085,Age2
F,0.425,0.35,0.1,WW2,MW1,0.0755,0.175,Age2
M,0.41,0.325,0.1,WW2,MW1,0.072,0.105,Age2
I,0.17,0.105,0.035,WW1,MW1,0.0085,0.005,Age1
I,0.335,0.25,0.095,WW1,MW1,0.0495,0.055,Age2
M,0.52,0.425,0.125,WW3,MW2,0.205,0.19,Age2
F,0.53,0.41,0.145,WW3,MW2,0.204,0.245,Age2
M,0.5,0.42,0.125,WW2,MW2,0.15,0.205,Age2
F,0.615,0.475,0.145,WW3,MW2,0.195,0.32,Age2
M,0.575,0.45,0.16,WW3,MW2,0.1685,0.27,Age3
M,0.57,0.45,0.155,WW3,MW2,0.1895,0.355,Age3
M,0.455,0.35,0.105,WW2,MW1,0.097,0.145,Age2
I,0.37,0.275,0.085,WW1,MW1,0.056,0.08,Age2
M,0.445,0.37,0.125,WW2,MW2,0.087,0.159,Age2
F,0.675,0.535,0.22,WW4,MW3,0.4255,0.453,Age3
M,0.385,0.3,0.115,WW2,MW1,0.085,0.1025,Age2
F,0.375,0.295,0.11,WW2,MW1,0.0575,0.1035,Age2
M,0.56,0.44,0.13,WW3,MW2,0.202,0.285,Age2
M,0.55,0.41,0.15,WW3,MW2,0.186,0.275,Age2
F,0.57,0.465,0.155,WW3,MW2,0.261,0.255,Age2
F,0.485,0.4,0.155,WW3,MW2,0.183,0.255,Age2
M,0.41,0.335,0.115,WW2,MW1,0.085,0.135,Age2
I,0.335,0.255,0.085,WW1,MW1,0.0405,0.055,Age2
M,0.655,0.515,0.2,WW3,MW2,0.3375,0.49,Age3
F,0.565,0.45,0.165,WW3,MW2,0.244,0.37,Age2
F,0.57,0.44,0.19,WW3,MW2,0.207,0.265,Age2
F,0.55,0.465,0.15,WW3,MW2,0.194,0.19,Age3
F,0.63,0.475,0.175,WW3,MW2,0.3385,0.49,Age3
M,0.475,0.37,0.125,WW2,MW2,0.1725,0.185,Age2
F,0.655,0.5,0.18,WW3,MW3,0.314,0.445,Age4
I,0.32,0.235,0.065,WW1,MW1,0.0225,0.05,Age2
M,0.525,0.395,0.165,WW3,MW2,0.1405,0.285,Age4
F,0.525,0.43,0.165,WW2,MW2,0.1745,0.195,Age2
F,0.5,0.39,0.13,WW2,MW2,0.1635,0.195,Age3
F,0.44,0.34,0.135,WW2,MW1,0.0945,0.135,Age2
F,0.49,0.385,0.16,WW2,MW2,0.171,0.205,Age2
M,0.545,0.44,0.165,WW3,MW2,0.204,0.25,Age3
F,0.45,0.36,0.11,WW2,MW1,0.082,0.13,Age2
F,0.515,0.4,0.115,WW2,MW1,0.1445,0.17,Age2
I,0.33,0.25,0.075,WW1,MW1,0.035,0.05,Age2
F,0.525,0.41,0.15,WW2,MW2,0.151,0.25,Age2
M,0.295,0.225,0.09,WW1,MW1,0.046,0.05,Age2
M,0.545,0.45,0.16,WW3,MW2,0.1545,0.365,Age3
F,0.645,0.5,0.225,WW4,MW3,0.4055,0.41,Age3
M,0.45,0.355,0.115,WW2,MW1,0.1185,0.155,Age2
F,0.61,0.49,0.17,WW3,MW3,0.2385,0.295,Age3
I,0.38,0.3,0.1,WW1,MW1,0.056,0.09,Age2
F,0.565,0.455,0.13,WW3,MW2,0.2645,0.3,Age2
F,0.67,0.545,0.16,WW4,MW3,0.2565,0.495,Age3
M,0.54,0.425,0.12,WW3,MW2,0.153,0.195,Age2
I,0.29,0.225,0.075,WW1,MW1,0.059,0.045,Age2
I,0.41,0.33,0.105,WW2,MW1,0.074,0.11,Age2
F,0.46,0.375,0.12,WW2,MW1,0.088,0.17,Age2
F,0.56,0.44,0.155,WW3,MW2,0.263,0.255,Age2
F,0.575,0.45,0.1,WW3,MW2,0.222,0.235,Age2
M,0.62,0.5,0.2,WW3,MW2,0.263,0.43,Age2
M,0.515,0.4,0.14,WW3,MW2,0.184,0.185,Age3
F,0.56,0.46,0.18,WW3,MW2,0.196,0.355,Age2
F,0.5,0.4,0.15,WW3,MW2,0.112,0.295,Age3
I,0.435,0.355,0.125,WW2,MW1,0.074,0.165,Age2
M,0.495,0.38,0.135,WW2,MW2,0.1425,0.215,Age2
F,0.595,0.5,0.18,WW3,MW2,0.192,0.39,Age3
M,0.76,0.575,0.19,WW4,MW3,0.386,0.56,Age3
F,0.615,0.5,0.165,WW3,MW2,0.244,0.345,Age4
F,0.565,0.46,0.15,WW3,MW2,0.1925,0.275,Age2
I,0.14,0.105,0.035,WW1,MW1,0.0035,0.005,Age1
M,0.445,0.345,0.14,WW2,MW1,0.1015,0.1085,Age3
F,0.525,0.43,0.125,WW3,MW2,0.166,0.1775,Age2
I,0.16,0.12,0.02,WW1,MW1,0.0045,0.005,Age1
M,0.635,0.48,0.235,WW3,MW2,0.228,0.36,Age3
M,0.575,0.47,0.165,WW3,MW2,0.179,0.35,Age3
M,0.38,0.27,0.095,WW1,MW1,0.0515,0.07,Age2
M,0.245,0.18,0.065,WW1,MW1,0.0135,0.02,Age1
I,0.48,0.39,0.15,WW2,MW2,0.134,0.185,Age3
I,0.455,0.365,0.135,WW2,MW1,0.1165,0.145,Age2
F,0.455,0.375,0.125,WW2,MW1,0.111,0.12,Age2
M,0.455,0.355,0.135,WW2,MW1,0.0935,0.168,Age3
I,0.355,0.27,0.1,WW1,MW1,0.037,0.075,Age2
I,0.52,0.405,0.14,WW2,MW2,0.146,0.205,Age3
I,0.54,0.4,0.145,WW3,MW2,0.181,0.215,Age2
I,0.52,0.39,0.14,WW3,MW2,0.144,0.26,Age4
I,0.56,0.445,0.165,WW3,MW2,0.253,0.275,Age2
F,0.52,0.41,0.16,WW2,MW2,0.153,0.225,Age2
I,0.615,0.46,0.19,WW3,MW2,0.226,0.33,Age3
F,0.645,0.49,0.19,WW3,MW2,0.3565,0.345,Age4
I,0.565,0.43,0.135,WW3,MW2,0.1775,0.275,Age2
M,0.295,0.23,0.085,WW1,MW1,0.0285,0.043,Age2
M,0.375,0.28,0.095,WW1,MW1,0.043,0.08,Age2
I,0.525,0.4,0.14,WW2,MW2,0.16,0.253,Age2
M,0.395,0.28,0.08,WW1,MW1,0.066,0.09,Age2
F,0.5,0.4,0.165,WW2,MW2,0.1455,0.225,Age4
F,0.47,0.35,0.115,WW2,MW1,0.127,0.155,Age2
I,0.58,0.42,0.16,WW3,MW2,0.19,0.19,Age3
I,0.5,0.38,0.155,WW2,MW2,0.156,0.18,Age2
I,0.725,0.55,0.22,WW4,MW3,0.4405,0.655,Age2
F,0.65,0.515,0.215,WW4,MW3,0.323,0.425,Age3
F,0.67,0.535,0.185,WW4,MW3,0.35,0.47,Age4
I,0.55,0.44,0.165,WW3,MW2,0.169,0.3,Age4
F,0.49,0.37,0.115,WW2,MW1,0.1175,0.185,Age2
I,0.235,0.18,0.06,WW1,MW1,0.0145,0.018,Age2
I,0.235,0.175,0.08,WW1,MW1,0.0175,0.0215,Age2
M,0.52,0.41,0.115,WW3,MW2,0.157,0.26,Age2
F,0.475,0.4,0.115,WW2,MW1,0.1025,0.21,Age3
M,0.53,0.425,0.11,WW3,MW2,0.161,0.295,Age3
F,0.35,0.275,0.065,WW1,MW1,0.0465,0.07,Age2
M,0.555,0.42,0.145,WW3,MW2,0.2575,0.25,Age3
M,0.505,0.39,0.105,WW2,MW2,0.18,0.19,Age2
